,Timestamp,idx,gaze_x,gaze_y,gaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadBox_xmin,HeadBox_ymin,RightEyeBox_xmin,RightEyeBox_ymin,LeftEyeBox_xmin,LeftEyeBox_ymin,ROpenClose,LOpenClose,set_x,set_y,set_z,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG
22,1715586851.5314372,1.0,-0.29251864552497864,0.0426851324737072,0.9554165005683899,41.0,94.0,123.0,92.0,-4.234706878662109,-20.90871810913086,1.8305423259735107,569.0,320.0,16.0,69.0,98.0,67.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.29757800866136075,0.0,-1.0,0.0,-0.05249408096611538,0.0,0.0,-1.0,0.953141533379086,0.0,0.0,0.0,1.0
23,1715586851.6260238,1.0,-0.29759180545806885,0.04790012165904045,0.9534907341003418,40.0,93.0,122.0,92.0,-4.244460582733154,-20.90502166748047,2.1884005069732666,569.0,320.0,15.0,68.0,97.0,67.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.2976020318075924,0.0,-1.0,0.0,-0.052665143154483736,0.0,0.0,-1.0,0.953124632968739,0.0,0.0,0.0,1.0
24,1715586851.7318416,1.0,-0.29759180545806885,0.050693728029727936,0.9534907341003418,41.0,94.0,123.0,93.0,-2.5799057483673096,-20.579397201538086,2.4708149433135986,568.0,319.0,16.0,69.0,98.0,68.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.2976813751165917,0.0,-1.0,0.0,-0.052476210692674656,0.0,0.0,-1.0,0.9531118572764365,0.0,0.0,0.0,1.0
25,1715586851.8371944,1.0,-0.3011012375354767,0.07173186540603638,0.9508903622627258,41.0,93.0,122.0,91.0,-3.7603445053100586,-18.11872100830078,1.558767557144165,568.0,320.0,17.0,69.0,98.0,67.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.29872364845259786,0.0,-1.0,0.0,-0.05202318701794655,0.0,0.0,-1.0,0.9528140873438482,0.0,0.0,0.0,1.0
26,1715586851.9323854,1.0,-0.3011012375354767,0.07647690922021866,0.9508903622627258,40.0,93.0,122.0,91.0,-3.493825912475586,-19.537307739257812,1.7544877529144287,568.0,320.0,16.0,69.0,98.0,67.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.29924431686936315,0.0,-1.0,0.0,-0.05211001995907345,0.0,0.0,-1.0,0.9526463293037974,0.0,0.0,0.0,1.0
27,1715586852.0255973,1.0,-0.2756936550140381,0.07647690922021866,0.9577218890190125,40.0,93.0,122.0,91.0,-2.938861846923828,-19.517236709594727,1.8737876415252686,568.0,320.0,16.0,69.0,98.0,67.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.29925307533354145,0.0,-1.0,0.0,-0.05214218917363041,0.0,0.0,-1.0,0.9526419662291377,0.0,0.0,0.0,1.0
28,1715586852.1341684,1.0,-0.2685076594352722,0.07647690922021866,0.9602368474006653,40.0,93.0,122.0,91.0,-2.9385886192321777,-18.866897583007812,1.4465463161468506,568.0,320.0,16.0,69.0,98.0,67.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.299570648122629,0.0,-1.0,0.0,-0.05211231703256899,0.0,0.0,-1.0,0.9525384188325658,0.0,0.0,0.0,1.0
29,1715586852.2319028,1.0,-0.2482282966375351,0.07602158933877945,0.9657139778137207,40.0,93.0,122.0,92.0,-2.9758782386779785,-18.90801239013672,1.2389781475067139,568.0,320.0,16.0,69.0,98.0,68.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.2992796660543539,0.0,-1.0,0.0,-0.05217863263865574,0.0,0.0,-1.0,0.9526320433325632,0.0,0.0,0.0,1.0
30,1715586852.3340213,1.0,-0.24654075503349304,0.0748729556798935,0.9666647911071777,41.0,93.0,123.0,92.0,-3.3408408164978027,-18.989748001098633,1.1997554302215576,568.0,320.0,17.0,69.0,99.0,68.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.29990601628204977,0.0,-1.0,0.0,-0.05209153467184427,0.0,0.0,-1.0,0.9524393001109214,0.0,0.0,0.0,1.0
31,1715586852.4431229,1.0,-0.24485351145267487,0.07292802631855011,0.9673879742622375,43.0,95.0,125.0,93.0,-3.2435622215270996,-17.89011001586914,0.533571720123291,568.0,320.0,19.0,71.0,101.0,69.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.2995870728931401,0.0,-1.0,0.0,-0.05216252620191544,0.0,0.0,-1.0,0.9525307847065472,0.0,0.0,0.0,1.0
32,1715586852.5369363,1.0,-0.24257348477840424,0.05689370632171631,0.9674609899520874,44.0,95.0,127.0,93.0,-2.41062331199646,-18.556184768676758,0.26105737686157227,568.0,320.0,20.0,71.0,103.0,69.0,1.0,1.0,309.0,21.0,0.0,1.0,0.0,0.0,-0.29958076105434533,0.0,-1.0,0.0,-0.051762568344773115,0.0,0.0,-1.0,0.9525538054633946,0.0,0.0,0.0,1.0
33,1715586852.633732,2.0,-0.117752306163311,-0.009056239388883114,0.9930016994476318,44.0,95.0,126.0,93.0,-2.236827850341797,-18.973037719726562,0.18571829795837402,568.0,320.0,20.0,71.0,102.0,69.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.29991312582467133,0.0,-1.0,0.0,-0.05168324836130819,0.0,0.0,-1.0,0.9524592413847244,0.0,0.0,0.0,1.0
34,1715586852.7404087,2.0,-0.019724013283848763,-0.02577376365661621,0.999200701713562,44.0,96.0,126.0,94.0,-3.874450206756592,-20.81978988647461,0.17223739624023438,569.0,320.0,20.0,72.0,102.0,70.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2995682556489031,0.0,-1.0,0.0,-0.051742060752943964,0.0,0.0,-1.0,0.9525599261738005,0.0,0.0,0.0,1.0
35,1715586852.8410501,2.0,-0.019724013283848763,-0.02577376365661621,0.9992806911468506,44.0,95.0,127.0,94.0,-5.4900126457214355,-21.268638610839844,0.27580928802490234,570.0,320.0,19.0,70.0,102.0,69.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2983468083288334,0.0,-1.0,0.0,-0.05220261311431071,0.0,0.0,-1.0,0.9529182368416329,0.0,0.0,0.0,1.0
36,1715586852.9475634,2.0,-0.019724013283848763,-0.02577376365661621,0.9992806911468506,45.0,95.0,127.0,94.0,-4.619411468505859,-24.57051658630371,1.860492467880249,570.0,321.0,20.0,70.0,102.0,69.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2977853415011136,0.0,-1.0,0.0,-0.05057876352521233,0.0,0.0,-1.0,0.9531728288365009,0.0,0.0,0.0,1.0
37,1715586853.0379205,2.0,-0.019724013283848763,-0.027045484632253647,0.999200701713562,48.0,94.0,130.0,93.0,-3.6117115020751953,-24.91949462890625,0.41995787620544434,570.0,322.0,23.0,69.0,105.0,68.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.29610299008438956,0.0,-1.0,0.0,-0.05155995891226951,0.0,0.0,-1.0,0.9536403689732373,0.0,0.0,0.0,1.0
38,1715586853.141119,2.0,-0.019724013283848763,-0.029922649264335632,0.9926956295967102,49.0,95.0,131.0,95.0,0.15036916732788086,-22.841434478759766,2.3359105587005615,571.0,321.0,24.0,70.0,106.0,70.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2962054930873883,0.0,-1.0,0.0,-0.051141645321170735,0.0,0.0,-1.0,0.9536327422228419,0.0,0.0,0.0,1.0
39,1715586853.2433937,2.0,0.08573900163173676,-0.08487768471240997,0.9887368679046631,49.0,97.0,132.0,97.0,2.7605948448181152,-23.865812301635742,2.819615602493286,573.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2939648652705877,0.0,-1.0,0.0,-0.05074182429644611,0.0,0.0,-1.0,0.9543514112934834,0.0,0.0,0.0,1.0
40,1715586853.345683,2.0,0.18201114237308502,-0.11074477434158325,0.9764194488525391,50.0,97.0,133.0,97.0,3.3874783515930176,-22.720516204833984,3.2075068950653076,573.0,321.0,25.0,72.0,108.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2917054627296209,0.0,-1.0,0.0,-0.050900615587660625,0.0,0.0,-1.0,0.9550314807443966,0.0,0.0,0.0,1.0
41,1715586853.4457307,2.0,0.22082044184207916,-0.11609046906232834,0.9672358632087708,50.0,97.0,133.0,97.0,2.41571044921875,-24.02427101135254,3.719200849533081,574.0,321.0,25.0,72.0,108.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2907343030630575,0.0,-1.0,0.0,-0.050069509323636074,0.0,0.0,-1.0,0.9553719418851968,0.0,0.0,0.0,1.0
42,1715586853.5450435,2.0,0.22082044184207916,-0.11609046906232834,0.9672358632087708,48.0,96.0,131.0,95.0,1.5155463218688965,-23.436765670776367,2.7453882694244385,575.0,322.0,23.0,71.0,106.0,70.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.290303367871782,0.0,-1.0,0.0,-0.05005200558790423,0.0,0.0,-1.0,0.955501505853906,0.0,0.0,0.0,1.0
43,1715586853.6500814,2.0,0.22558361291885376,-0.11074477434158325,0.9664904475212097,49.0,97.0,132.0,97.0,2.183950901031494,-22.2078914642334,3.909780263900757,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2908941662184061,0.0,-1.0,0.0,-0.05018274329589907,0.0,0.0,-1.0,0.95531391442481,0.0,0.0,0.0,1.0
44,1715586853.743451,2.0,0.22082044184207916,-0.11647644639015198,0.9672358632087708,49.0,96.0,132.0,97.0,2.271251678466797,-21.84149932861328,5.277435302734375,574.0,321.0,24.0,71.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.29108809708156025,0.0,-1.0,0.0,-0.050481798220136216,0.0,0.0,-1.0,0.955242576233305,0.0,0.0,0.0,1.0
45,1715586853.852865,2.0,0.20864145457744598,-0.12443628907203674,0.9683787822723389,49.0,97.0,132.0,97.0,1.995715618133545,-21.336883544921875,4.748041152954102,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2907080701052044,0.0,-1.0,0.0,-0.05008284107788878,0.0,0.0,-1.0,0.9553835345508646,0.0,0.0,0.0,1.0
46,1715586853.94751,2.0,0.2073604315519333,-0.12443628907203674,0.9703181385993958,49.0,97.0,132.0,97.0,1.0004639625549316,-20.72537612915039,3.8414084911346436,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.29129157303333,0.0,-1.0,0.0,-0.05043800108675564,0.0,0.0,-1.0,0.9551861728841697,0.0,0.0,0.0,1.0
47,1715586854.0486188,2.0,0.2073604315519333,-0.12443628907203674,0.9703181385993958,49.0,97.0,132.0,97.0,0.6645712852478027,-21.87539291381836,3.326427698135376,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.29170675918756866,0.0,-1.0,0.0,-0.05054451650747901,0.0,0.0,-1.0,0.9550499627310927,0.0,0.0,0.0,1.0
48,1715586854.154379,2.0,0.17768774926662445,-0.12443628907203674,0.9761202335357666,49.0,97.0,132.0,97.0,0.3236050605773926,-23.42850685119629,2.5375120639801025,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2916426752375037,0.0,-1.0,0.0,-0.050141584117363726,0.0,0.0,-1.0,0.9550891555948056,0.0,0.0,0.0,1.0
49,1715586854.2534595,2.0,0.1584903448820114,-0.1221652701497078,0.9797737002372742,49.0,97.0,132.0,97.0,0.0499873161315918,-24.151018142700195,2.35032057762146,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.29161336487509515,0.0,-1.0,0.0,-0.050047020346513045,0.0,0.0,-1.0,0.9551029590836175,0.0,0.0,0.0,1.0
50,1715586854.3542793,2.0,0.13798566162586212,-0.12070398032665253,0.983051598072052,49.0,97.0,132.0,97.0,0.05769824981689453,-24.5446720123291,2.3435986042022705,574.0,321.0,24.0,72.0,107.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2916680604847296,0.0,-1.0,0.0,-0.050195084606899656,0.0,0.0,-1.0,0.9550794499801271,0.0,0.0,0.0,1.0
51,1715586854.4557643,2.0,0.13798566162586212,-0.12070398032665253,0.983051598072052,49.0,97.0,133.0,97.0,0.9055137634277344,-24.25058937072754,2.803222417831421,573.0,321.0,24.0,72.0,108.0,72.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2918847616748051,0.0,-1.0,0.0,-0.05006607251133943,0.0,0.0,-1.0,0.9550226361128136,0.0,0.0,0.0,1.0
52,1715586854.556367,2.0,0.13109520077705383,-0.12070398032665253,0.9840251803398132,50.0,98.0,133.0,98.0,0.11111783981323242,-22.8977108001709,2.4792959690093994,573.0,320.0,25.0,73.0,108.0,73.0,1.0,1.0,34.0,193.0,0.0,1.0,0.0,0.0,-0.2922745779366879,0.0,-1.0,0.0,-0.05042973600424831,0.0,0.0,-1.0,0.9548806768012829,0.0,0.0,0.0,1.0
53,1715586854.653806,3.0,0.12302497774362564,-0.12500323355197906,0.9840251803398132,49.0,98.0,132.0,98.0,0.2953314781188965,-23.81706428527832,2.2417566776275635,573.0,320.0,24.0,73.0,107.0,73.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.2915828917866202,0.0,-1.0,0.0,-0.04979876468672987,0.0,0.0,-1.0,0.9551263961629401,0.0,0.0,0.0,1.0
54,1715586854.7545984,3.0,0.12283528596162796,-0.12500323355197906,0.9840251803398132,46.0,98.0,128.0,98.0,-0.5688862800598145,-22.232057571411133,3.2086455821990967,574.0,320.0,21.0,73.0,103.0,73.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.29234013831259753,0.0,-1.0,0.0,-0.05044421183248039,0.0,0.0,-1.0,0.9548609467831612,0.0,0.0,0.0,1.0
55,1715586854.859279,3.0,0.12119799107313156,-0.12500323355197906,0.9840251803398132,47.0,98.0,129.0,98.0,2.0505433082580566,-23.285964965820312,3.8040616512298584,573.0,320.0,22.0,73.0,104.0,73.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.29305480468623113,0.0,-1.0,0.0,-0.04943095801808718,0.0,0.0,-1.0,0.954694172326483,0.0,0.0,0.0,1.0
56,1715586854.9605293,3.0,-0.10750869661569595,-0.09419963508844376,0.9840251803398132,46.0,99.0,128.0,99.0,-0.6903042793273926,-23.396448135375977,2.4610326290130615,574.0,319.0,21.0,74.0,103.0,74.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.29301141790738333,0.0,-1.0,0.0,-0.04988314332299909,0.0,0.0,-1.0,0.9546833318965905,0.0,0.0,0.0,1.0
57,1715586855.060081,3.0,-0.1503177285194397,-0.09004537761211395,0.9836707711219788,46.0,100.0,128.0,99.0,0.12243223190307617,-22.878786087036133,2.6834867000579834,573.0,319.0,21.0,75.0,103.0,74.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.29300432900991247,0.0,-1.0,0.0,-0.05008905964487281,0.0,0.0,-1.0,0.9546733770178061,0.0,0.0,0.0,1.0
58,1715586855.1601548,3.0,-0.21788464486598969,-0.0812050923705101,0.9714179635047913,45.0,99.0,126.0,97.0,-3.8901214599609375,-22.965044021606445,-0.4224812984466553,573.0,321.0,20.0,74.0,101.0,72.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.2942505402225267,0.0,-1.0,0.0,-0.050021130199271194,0.0,0.0,-1.0,0.9542948621951384,0.0,0.0,0.0,1.0
59,1715586855.263433,3.0,-0.2552827000617981,-0.08954282104969025,0.9637331366539001,46.0,99.0,127.0,96.0,-3.2316231727600098,-21.312171936035156,0.13486814498901367,572.0,321.0,21.0,74.0,102.0,71.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.2960025703229534,0.0,-1.0,0.0,-0.04859738679515278,0.0,0.0,-1.0,0.9538340399339962,0.0,0.0,0.0,1.0
60,1715586855.3654487,3.0,-0.29940131306648254,-0.0812050923705101,0.9499163031578064,45.0,99.0,127.0,97.0,-4.090005397796631,-21.136199951171875,0.5338506698608398,572.0,320.0,20.0,74.0,102.0,72.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.29609934213395517,0.0,-1.0,0.0,-0.04872522600646783,0.0,0.0,-1.0,0.9537964027788207,0.0,0.0,0.0,1.0
61,1715586855.4612155,3.0,-0.29940131306648254,-0.0812050923705101,0.9499163031578064,45.0,99.0,127.0,98.0,-3.79213547706604,-20.913394927978516,0.06485605239868164,572.0,320.0,20.0,74.0,102.0,73.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.2959684153528883,0.0,-1.0,0.0,-0.04893233418464584,0.0,0.0,-1.0,0.9538264656029831,0.0,0.0,0.0,1.0
62,1715586855.5692012,3.0,-0.29940131306648254,-0.08954282104969025,0.9494193196296692,46.0,100.0,127.0,98.0,-3.765529155731201,-21.687944412231445,0.4861626625061035,572.0,320.0,21.0,75.0,102.0,73.0,1.0,1.0,309.0,193.0,0.0,1.0,0.0,0.0,-0.29596841535285806,0.0,-1.0,0.0,-0.048932334184705384,0.0,0.0,-1.0,0.9538264656029893,0.0,0.0,0.0,1.0
