,timestamp(hh:m:s.ms),W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px,W_Py,W_Pz,W_Px_mean,W_Py_mean,W_Pz_mean
0,2024-05-13 15:42:13.482597,0.5774395103332012,-0.030550433200600892,0.8158616812532677,0.5623373363982718,-0.032225342366869046,0.8262797633984721,0.6003200106108769,-0.03062232231180996,0.799173421878123,0.61456825742144,-0.030933188138839034,0.7882569345343826,0.5888350201395114,0.0004725113401614603,0.8082531136904668,0.5889614122322392,0.01508677830973973,0.8080203240152064,0.5773886393106912,0.008050864382712268,0.8164297537312318,0.6003734931089614,0.008248849824491757,0.7996772006558126,0.5732561043081446,0.035429356920721335,0.8186099190344776,0.6035121395378296,0.03402652583362489,0.7966274492949417,0.5885619667639913,0.028380024191135778,0.8079538263451773,0.5874954498987097,0.04358698592324168,0.8080527649890444,0.554969982528465,-0.04863606529520517,0.8304473804191063,0.5664215538703048,-0.06119859599412332,0.8218402248366149,0.5801609395544484,-0.052281965462677264,0.8128221701594139,0.5966516356215904,-0.05168664788965963,0.8008341377214206,0.6101788441652456,-0.05938595726089766,0.7900348639227079,0.6211042900586627,-0.045718673325409395,0.7823932922642478,0.5489153426075499,-0.027861777578022693,0.8354134712824716,0.5497991395616737,-0.007147706992902521,0.8352663146697508,0.5512647380066767,0.012116385147882939,0.8342423999302471,0.5531627956113517,0.030847841824756986,0.8325018511728299,0.5568266957168148,0.04837358593242214,0.8292189259303796,0.5624734652193679,0.06144900868459727,0.8245287261556122,0.5696716576196733,0.07051015658271673,0.8188421827944224,0.5778087623286209,0.07605289582285155,0.8126210624966754,0.5880696503108166,0.07743726763765367,0.8050947496811345,0.5979283954486374,0.07513609952317214,0.7980201754746945,0.6067107380699232,0.06925479287004152,0.7919001540441678,0.6141173324467638,0.0599351031392706,0.7869356297691418,0.6200251236224147,0.04709673526071472,0.7831671236746289,0.6239514096299666,0.031040684205618674,0.7808464089338086,0.6264129175716245,0.013817876087089249,0.7793689261189766,0.6280895733184596,-0.004759103215666902,0.7781264928179851,0.6287496169370554,-0.024789531707725153,0.7772125824503987,0.5885619667639913,0.012116385147882939,0.8080203240152064
1,2024-05-13 15:42:13.618281,0.5779195579882319,-0.030538046753206503,0.8155221714920973,0.5628492778702515,-0.031571217852617364,0.8259563842021194,0.6010057666875568,-0.030561070457362213,0.798660183921048,0.6156234068483903,-0.03141432880775117,0.7874140974645676,0.5896700424456569,0.0005436615995602342,0.8076440710326563,0.589903601024005,0.015913480232637566,0.8073168539339416,0.5782491391197284,0.008865198507329466,0.8158120747835977,0.6013315333396362,0.008904385136847506,0.7989499977700337,0.5737228750147041,0.03671710061245527,0.8182260795204936,0.6050963597972131,0.03493876101085833,0.7953852389497732,0.5897828249671184,0.03002479440561695,0.8070035508563179,0.5888823217296013,0.04417058245309589,0.8070108864198229,0.555599033463701,-0.04741983111564966,0.8300970266367447,0.5670660856128903,-0.05995832660783721,0.8214870988749987,0.5808155301230078,-0.05102963385083376,0.8124341797567229,0.5972846456419489,-0.05164926307659948,0.8003645455066182,0.6108379161425734,-0.05926754588296907,0.789534291976991,0.6220686407323267,-0.04562518564620717,0.7816322336317666,0.5489955814987955,-0.02732244004660457,0.8353785583582446,0.5497585609935085,-0.006936284734774865,0.8352948057832187,0.5507615451549389,0.012773884923402343,0.8345648855796102,0.5526812148072359,0.03180747453800414,0.8327855422392445,0.5559011422549289,0.05007753698237333,0.8297386096412799,0.5615221242766151,0.06425506004843871,0.8249631453622939,0.5690322348504686,0.07434688190826456,0.8189474078667077,0.5775005386180987,0.0810791263406737,0.8123541734783166,0.5883496949826081,0.08315755648194435,0.8043192508039481,0.5991695836557801,0.08077294422554006,0.7965372191573329,0.6083728049657027,0.07406712231357529,0.7901876938869329,0.6163779063004,0.06434658387419986,0.7848170447744212,0.6225678204326526,0.04974717575699985,0.7809830519710006,0.6261886067699906,0.03276855838222446,0.7789827022039764,0.6283282125582815,0.014601833159136313,0.777811316304737,0.6298560554595436,-0.004777891492119457,0.7766971875537041,0.6300855010876653,-0.024755680265955336,0.7761310569830817,0.5896700424456569,0.012773884923402343,0.8070108864198229
2,2024-05-13 15:42:13.698334,0.5778278652785431,-0.03047915566667473,0.8155893446934483,0.5628492778702577,-0.03157121785261709,0.825956384202115,0.6009455736686339,-0.029933607078570235,0.7987292386380647,0.6152973496850289,-0.03098502266195814,0.7876859144616064,0.5893735747770036,0.0013403593830315843,0.8078595130289052,0.5896762684649973,0.016554960210201836,0.8074700190729283,0.5781662266104327,0.008984377406589186,0.8158695333015382,0.6011800283338824,0.008879456109716568,0.7990642832661637,0.5736963797486526,0.036945113348751515,0.8182343933512803,0.6047689594248223,0.03539813827541229,0.7956138997798193,0.5895919622520797,0.029975957083462807,0.8071448197471582,0.5889281198890427,0.04457452547196739,0.8069552535815765,0.555644031202833,-0.047465927422806,0.8300642724045879,0.5670660856128966,-0.059958326607836517,0.8214870988749945,0.5806876847920662,-0.050978922522144074,0.81252874545416,0.5972486894028064,-0.05101755442526143,0.8004318910107816,0.6106540220657007,-0.05933585703629754,0.789671400903408,0.62171714989672,-0.04587898329181645,0.7818969909242578,0.5491166709452123,-0.027507555904638166,0.8352928923785959,0.5497669905885026,-0.006387979770370807,0.8352936308710336,0.5507615451549448,0.012773884923400832,0.8345648855796063,0.5526081974067253,0.03267858619197425,0.8328002702709596,0.5558662339230979,0.05097275378986928,0.829707483608066,0.56151756605284,0.0650879426572792,0.8249009532875673,0.5690957636829591,0.07448013803460263,0.8188911532044146,0.5775090487457855,0.0810888066467466,0.8123471573492115,0.5881441981554015,0.08306770051944637,0.804478812217296,0.5991695836557808,0.08077294422554117,0.7965372191573322,0.6081849243705049,0.07465102209985115,0.7902773707173264,0.6162299400649199,0.06478493921355283,0.7848971732772908,0.6223239345948463,0.05037977254644956,0.7811368631351088,0.6261836386888217,0.033486075401720695,0.778956181946467,0.6281087139006912,0.01525330257014016,0.7779760795054841,0.6298772399629126,-0.004118590987446083,0.7766837836500654,0.6301436386507936,-0.024068819666017878,0.7761054609960059,0.5893735747770036,0.012773884923400832,0.8071448197471582
3,2024-05-13 15:42:13.778481,0.5784359090750624,-0.029962999255949547,0.8151773535667525,0.5639028730251261,-0.031787102674437406,0.8252291378142033,0.6010074145412636,-0.02927445258160525,0.7987071391270227,0.6147437545080646,-0.029550895827969173,0.7881731160405644,0.5887545844039025,0.00033956294006914293,0.8083117740330136,0.589208835734185,0.01577463282826586,0.8078267814648755,0.5777849388781058,0.008145915108914652,0.8161483985603734,0.6004447260521432,0.00937576233337688,0.7996112968416811,0.5737951382849918,0.035646059416354986,0.8182227677891838,0.6034809841421984,0.034908559458441235,0.7966128885822147,0.5886290295891252,0.028702888898070208,0.8078935633447452,0.5875491894809939,0.04360536973651398,0.8080126989536545,0.5570929637785708,-0.04738047055717136,0.8290974132863935,0.5680278497131024,-0.06058064183769945,0.8207766735140818,0.5813938265615415,-0.05128095027369323,0.8120046074839449,0.5977682826344526,-0.05036237750081633,0.8000854399429617,0.6109442939860147,-0.057478765737717465,0.7895842330842219,0.6212639117790927,-0.043880826033972496,0.7823717946267721,0.5514889886951855,-0.02650960538624138,0.8337608387122936,0.5517682216071929,-0.006443195363180238,0.8339726103763526,0.5532662502069337,0.012770776028693828,0.8329065755903141,0.5551804865979525,0.031489601606935605,0.8311335826998552,0.5583676187594608,0.04873304954508244,0.8281610303575785,0.5635072600954129,0.061729863872792376,0.8238015487518867,0.5700924893913899,0.07080893616896378,0.8185234560464029,0.5776253955767593,0.07698666442822381,0.8126634948642694,0.5870705218592027,0.07905153017863688,0.8056668405366946,0.5974234346677837,0.07732837641644516,0.7981889262014007,0.6059127472611624,0.07165067869583437,0.7922978751384211,0.6134618976651383,0.06261973690429185,0.7872377459593288,0.6196601192752274,0.049644577004148246,0.7832986356134486,0.6239303055082236,0.03405200633636268,0.7807377502931975,0.6263187184562645,0.01644751085022733,0.7793935734262466,0.6281452999334548,-0.0018347647628406737,0.778093899095588,0.6291758279779245,-0.02150121650543289,0.7769655559785644,0.5886290295891252,0.012770776028693828,0.8078935633447452
4,2024-05-13 15:42:13.857971,0.5779445844061382,-0.03145227003628961,0.8154696880112592,0.5623342069169198,-0.03288601004142083,0.826255862354195,0.6015359567740819,-0.03152619313923569,0.7982233972103533,0.6156251740520448,-0.03207490978429647,0.7873860839738779,0.5896289216443433,-0.0008522955473656872,0.8076738254721574,0.5896256919455221,0.014581341982140202,0.8075450005193296,0.5777579302241754,0.007506974275259902,0.8161736453722991,0.6012946782825292,0.00751692847287657,0.7989919934864448,0.5732561043080434,0.03542935692052217,0.8186099190345569,0.6047109299534443,0.03350618684393573,0.7957399239940269,0.5895469725689679,0.028094845194372234,0.8072453448662734,0.5885371421475282,0.043070008158735865,0.8073221207857658,0.5551128331213644,-0.04823667239699163,0.830375195884389,0.5670435159191293,-0.061305346315196595,0.8214032539302764,0.5807587093626881,-0.05294276294728809,0.8123523775744687,0.5978054365098704,-0.052433410148285765,0.7999246199358191,0.6112917634733019,-0.059888449414536846,0.7891360804933603,0.6224554987092596,-0.046223211075300176,0.7812890418305476,0.5480062386893813,-0.027633422677237545,0.8360176770312084,0.5487110305826732,-0.006958919687977194,0.8359831208545282,0.5497144579968749,0.012484161143224285,0.8352593372059675,0.5516831216674655,0.03197457306234352,0.8334406757200667,0.5552978053895902,0.04989812036089463,0.830153314101651,0.5609477059208242,0.06348664289397489,0.8254133009566889,0.5685320079309478,0.07299125171319126,0.8194166419663114,0.5770842656296269,0.07917280904972909,0.8128378784664808,0.5878561046882843,0.08052713010789864,0.8049475644396364,0.5987198986917183,0.07821263231060359,0.7971306461663765,0.6077119228068771,0.07156374258197021,0.7909265766340323,0.6157527623657589,0.06185919995924271,0.785507463375963,0.6217468833578675,0.04785995446536739,0.7817545892371538,0.6253454153242284,0.03152732748588276,0.77971093307364,0.6277040885576055,0.013341782370677223,0.7783376992355178,0.6295520570534977,-0.005583124744151486,0.7769382447645378,0.6296307303227915,-0.025391208908200232,0.7764795103177986,0.5895469725689679,0.012484161143224285,0.8073221207857658
5,2024-05-13 15:42:13.936825,0.5774282381135897,-0.031195755465364523,0.8158452394112382,0.5624059334937952,-0.03221862052527959,0.8262333365717102,0.6013757810777889,-0.031205308861526507,0.7983566863451047,0.6156730794763481,-0.03139805553260937,0.7873759085194831,0.5894162529337036,-0.00016036265099816723,0.8078294715231753,0.5894262632718459,0.01524664754655311,0.8076782898555462,0.577528962203997,0.008159111285182475,0.8163294229161473,0.6010475552143926,0.008194973059324026,0.799171244970287,0.5732478447625051,0.03607703087133527,0.8185874151968449,0.6043683420011786,0.03432255744223124,0.79596536937066,0.5893110740439143,0.02871673851989939,0.8073956941537326,0.588178140824601,0.04412977607442795,0.8075264933856576,0.5546667970539696,-0.048084461352160296,0.8306820263027022,0.5666112306245988,-0.06125129561860297,0.8217055385690911,0.5807724551830892,-0.052316424626353365,0.8123831282190207,0.5976521271661376,-0.05228798748759937,0.8000486868049267,0.611126334393901,-0.0599225345752712,0.789261612686408,0.6222808940625886,-0.046303559569315526,0.7814233610891579,0.5480572077394732,-0.0273265093765317,0.8359943534080276,0.548449969756558,-0.006246262752369638,0.8361600414248811,0.5497567843553568,0.012775146258373886,0.8352270791188077,0.5520709034472533,0.03244752726619213,0.8331655751057189,0.5553270490745268,0.050074140761885766,0.8301231529075291,0.5611704385047365,0.06364572722929995,0.8252496351734155,0.5685137774339817,0.07305951812294315,0.8194232067005354,0.577337235888692,0.0784649873338211,0.8127268679077296,0.5879863415438523,0.0799897402397146,0.8049060216039257,0.598818446339648,0.07762613615621473,0.797113951269721,0.6077672124201882,0.07094933136171183,0.7909394464093442,0.6157482610982008,0.061226295686739464,0.7855605767036822,0.621634504762898,0.04792916856916895,0.7818397132970764,0.62541853774515,0.031555115904955376,0.779651157444753,0.6277589616028344,0.013375255640076049,0.7782928681825971,0.6292393345499551,-0.005455385661817075,0.7771924463235671,0.6300758063282745,-0.025379740522760624,0.7761187712269123,0.5893110740439143,0.012775146258373886,0.8075264933856576
6,2024-05-13 15:42:14.012114,0.57742823811359,-0.03119575546536277,0.8158452394112382,0.5623302271967036,-0.03247648494209736,0.8262747687704796,0.6014450996610841,-0.030713555704468716,0.798323536913235,0.6160554769183866,-0.031661723157852296,0.7870661882240493,0.5891759960603169,0.0006077969233107719,0.8080045026169307,0.5891872515766837,0.015726440405942833,0.8078434635816966,0.5772811384080464,0.008378565661084518,0.8165024720573556,0.6008551049866302,0.008586277588744157,0.7993118406783891,0.5732478447625048,0.03607703087133714,0.818587415196845,0.6043893823480256,0.03441778871651267,0.7959452809865999,0.5890686794664757,0.02896055128092271,0.8075638534141604,0.5879572284778589,0.04405249659542998,0.8076915717180319,0.5545758836850758,-0.04872062768837934,0.8307056576625488,0.5665241148234492,-0.061372489846105376,0.8217565605540348,0.5807663554331637,-0.05244116347310925,0.8123794462998599,0.5977102411983226,-0.05185465040456941,0.8000334760483857,0.6112531617854208,-0.05958439069799658,0.7891889967507622,0.6224720202042209,-0.046579762057782116,0.7812547022767392,0.5479718776045159,-0.028120827888179586,0.8360239472607617,0.5487071865984686,-0.0076562410999467985,0.8359795484025987,0.5497582136107263,0.01211770125548176,0.8352359354600505,0.5521393828557659,0.031225795792508698,0.833166880988904,0.5554706835321574,0.0488931275769999,0.8300974532017654,0.5615674410225607,0.062147941197204744,0.8250937174577938,0.5686817318641418,0.07151178160067657,0.8194431968942676,0.5771295788403311,0.07787110411921307,0.8129314487524989,0.5880074449581858,0.07935172620061531,0.8049537553317762,0.5988480802194636,0.07690849466033528,0.797161251107042,0.6077579316002558,0.07046155473566999,0.7909901806477821,0.6157731582278294,0.060669581509361976,0.7855842535881198,0.6219348483328269,0.04724912493197774,0.7816422229014922,0.6257368466913155,0.031129179267208366,0.7794128385464015,0.628113885918619,0.0131743181741772,0.7780098866061135,0.6294052938995772,-0.005339630100841094,0.7770588551464895,0.6305206616207992,-0.025368271831864065,0.7757577882648257,0.5890686794664757,0.01211770125548176,0.8076915717180319
7,2024-05-13 15:42:14.086324,0.5774282376539678,-0.031195755176781893,0.8158452397475782,0.5622473402715412,-0.03265531218887365,0.8263241246287227,0.6009999938038455,-0.030538704739028005,0.7986653835998153,0.6156299796353549,-0.0313528211625588,0.787411410115018,0.5887857230432276,0.0004547356875551906,0.8082890358998556,0.5890819011792612,0.015351312417197175,0.8079275034989815,0.5773016253527626,0.008223082095883561,0.8164895677753041,0.6008615963361827,0.008916689395810575,0.7993033433550448,0.5727722448893303,0.03543655391955962,0.8189482316549337,0.6039401986192124,0.03433373313389251,0.7962897910063124,0.5887260985450994,0.02874124415654381,0.8078214665235133,0.5877827995759859,0.04359365430150498,0.8078434092243727,0.5544749670795044,-0.04858207754309899,0.8307811340080966,0.5664927982262669,-0.0612418363744935,0.8217878966225128,0.5806586275990085,-0.05231246147333953,0.8124647466625468,0.5978011692823924,-0.05156071536620057,0.7999845339977081,0.6113637634730043,-0.05913226073211502,0.7891373292734503,0.6225392714502408,-0.04612012882952665,0.7812283848011101,0.5483784334795075,-0.028013843221669377,0.8357609217249352,0.5487390321203729,-0.007955737879335295,0.8359558486322058,0.5502620413541582,0.01146000164405541,0.83491338126004,0.55201633827214,0.030293567932333013,0.8332828223493794,0.5553903507218692,0.04744560173290587,0.8302351914977114,0.5609223545153014,0.060929315174142476,0.8256232377770265,0.5686075026994701,0.07047279420302259,0.8195847077337952,0.5769771212261354,0.07724111757207643,0.813099754850423,0.5875564233074697,0.07873353448258472,0.8053437030100956,0.598159832145635,0.07649164272666284,0.7977178973800715,0.6071784292000076,0.07045184797730662,0.7914359684970061,0.6151206483178698,0.06085013688096467,0.786081324580715,0.6214026024813716,0.04739460275451292,0.7820566202386631,0.6253464172778751,0.03142677893376692,0.779714188638102,0.6280507690096072,0.013569275147029217,0.7780540510262929,0.6298404025628481,-0.004595340191281242,0.7767109823789001,0.6305303514653542,-0.024744395702759624,0.7757700630742863,0.5887260985450994,0.01146000164405541,0.8078434092243727
8,2024-05-13 15:42:14.161436,0.5774282381135939,-0.031195755465364444,0.8158452394112354,0.5618418083580085,-0.0328988340117708,0.8265902546616848,0.6009798185346223,-0.03119890550924408,0.7986550481961018,0.6156047936414609,-0.03204461495886658,0.7874032516428875,0.5891777847889457,0.0005373135112486629,0.8080032482641277,0.5891757805268331,0.01530154676415713,0.8078599892971686,0.5772889329240745,0.008217076045026138,0.8164986023164117,0.6008689533583341,0.008266319128553929,0.7993048034749479,0.5727639849561672,0.03608441889450713,0.8189257183958611,0.6043985998083837,0.034329572490522,0.7959420914879947,0.5890864437117105,0.028779014186339245,0.8075573850678058,0.5879384521627246,0.044190030360367595,0.8076977266807488,0.5540731257231359,-0.04877656597704051,0.8310377957487141,0.5660300196298507,-0.061940780143149014,0.8220543513862626,0.5802856634216855,-0.05297509274698648,0.8126882479620969,0.5977161251147658,-0.05226840884922283,0.800002154505949,0.611273835951717,-0.05987509755841457,0.7891509805944891,0.6224859574193856,-0.04685907068490057,0.7812268942568595,0.5469695989706828,-0.028023677557944392,0.836683292111166,0.5476988151959892,-0.007625530935717144,0.8366408184584698,0.5492552138491641,0.012118145037961511,0.8355667900415551,0.5511465677456652,0.031161152275182694,0.8338263868762225,0.5548924740042501,0.04878568289626868,0.830490396956995,0.5605505746801538,0.062329172776469106,0.8257712319079361,0.5686219191112296,0.07177959723942744,0.8194612879974307,0.5771256914200227,0.07788784961529928,0.8129326043315432,0.5880074449581904,0.07935172620061338,0.8049537553317729,0.5983868122324133,0.07637578114956155,0.7975587520679118,0.607344816384392,0.06970406051180664,0.7913745118205259,0.6153270749407073,0.060616278865609365,0.7859378204294535,0.6214957678660034,0.04663802054962631,0.7820280721072994,0.6253165999987547,0.03027386101103997,0.7797837155939342,0.6276608075446599,0.01272310518911386,0.7783829605449571,0.628959323715014,-0.005413971369568336,0.7774193578924838,0.6296307303216107,-0.025391208909167726,0.7764795103187245,0.5890864437117105,0.012118145037961511,0.8076977266807488
9,2024-05-13 15:42:14.283637,0.5774282369442323,-0.031195757096574666,0.8158452401764976,0.561731458309135,-0.03295028457973959,0.8266632007607491,0.600993542863778,-0.03116018784354214,0.7986462321513821,0.6156088608053388,-0.03202975134810588,0.78740067661041,0.5891714211895273,0.0004495422635800516,0.8080079420186821,0.589142513486561,0.015558101106932733,0.8078793500843328,0.5772721474284738,0.008523453410573556,0.8165073291436374,0.6008715982769267,0.008150086997833563,0.7993040087889334,0.5727639864029965,0.03608441686855329,0.8189257174732055,0.604427932445291,0.034214496333840744,0.7959247720234195,0.5891006874025595,0.028730925716786957,0.8075487068959298,0.58796758231947,0.04413208825796245,0.8076796895597838,0.5538348641856953,-0.04879087531926,0.8311957613570902,0.5658318556585797,-0.06203004129837421,0.8221840335949673,0.5802016497719542,-0.05306097725023316,0.8127426273397702,0.5976771728893012,-0.05233469759058208,0.8000269223189647,0.6111333559573909,-0.0601528760522631,0.7892386538550288,0.6224147814708026,-0.047067863450771644,0.7812710515799446,0.5467202050983972,-0.027923378716079247,0.8368496294187174,0.5474758192957011,-0.00740878784126242,0.8367887051993615,0.5492552194300557,0.012118153946181162,0.8355667862437914,0.5512000574590735,0.03116959349287487,0.8337907130081283,0.5549012879840564,0.04943698796259173,0.8304459915098765,0.560533515950905,0.06233504103993101,0.8257823685174361,0.5686382580227431,0.07177007692795778,0.8194507841051928,0.5771377183839765,0.07787818987170571,0.8129249913496597,0.588007445680037,0.07935172539802558,0.8049537548835924,0.5985008416031875,0.07620638592738518,0.7974893913677866,0.6074182015186171,0.06956246684809422,0.7913306462344905,0.6153237497001142,0.06004395181660473,0.7859843553819862,0.6214745467285453,0.0467158540754181,0.7820402909994814,0.6253019939860178,0.030366472525232453,0.7797918271330395,0.6276567599939871,0.012810880474147213,0.77838478465045,0.6289601097264381,-0.005982109694617088,0.7774145578367494,0.6296208491797322,-0.026015422774286485,0.7764668595993445,0.5891006874025595,0.012118153946181162,0.8076796895597838
