,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
15,2024-05-12 20:03:36.145250,0.2771422863006592,-0.12632794678211212,0.9543986916542053,2.1194231947509934,145.24024426067922,0.0,87,116,180,117,10.853783,-22.800192,1.9558933,548,286,172,107,0,-172.10151089917707,-36.8201778300696,593.7071048873077,-10.761510257784153,137.4487508324119,0.0,15.00035664728614,153.03173768894658,0.0,1,1
16,2024-05-12 20:03:36.272203,0.2771422863006592,-0.12632794678211212,0.9543986916542053,3.3832462863915396,145.32308411380797,0.0,86,115,179,117,11.951931,-22.424229,2.2595828,548,286,172,107,0,-173.2661142316061,-36.69211128624454,593.3654204419574,-9.497687166143606,137.5315906855406,0.0,16.264179738926686,153.1145775420753,0.0,1,1
17,2024-05-12 20:03:36.398822,0.2771422863006592,-0.12510845065116882,0.9543986916542053,4.474899353634214,144.60081889754593,0.0,87,114,181,116,12.042702,-22.896818,2.51949,545,287,172,107,0,-174.27640071640334,-36.61946486727121,593.0852172262488,-8.406034098900932,136.8093254692786,0.0,17.35583280616936,152.3923123258133,0.0,1,1
18,2024-05-12 20:03:36.533251,0.2782522737979889,-0.11097417771816254,0.9523252844810486,4.111468462208649,135.1945968936305,0.0,87,112,180,114,13.276627,-25.044828,2.596237,544,289,172,107,0,-174.91237449201606,-37.365815401289574,592.8564810939597,-8.769464990326497,127.40310346536316,0.0,16.992401914743795,142.98609032189785,0.0,1,1
19,2024-05-12 20:03:36.660512,0.2782522737979889,-0.11006395518779755,0.9523252844810486,5.27079151946586,134.49273231990935,0.0,85,110,180,112,11.979094,-26.973486,2.889488,544,291,172,107,0,-175.9790063993483,-37.464369554291125,592.5392433423457,-7.610141933069286,126.70123889164202,0.0,18.151724972001006,142.2842257481767,0.0,1,1
20,2024-05-12 20:03:36.793198,0.28450626134872437,-0.11006395518779755,0.9496356844902039,3.1127481746786145,134.57225277850577,0.0,83,110,178,113,12.5296135,-26.05139,2.3792994,544,290,172,107,0,-178.03306140700968,-37.50897343644202,591.9367164915085,-9.768185277856531,126.78075935023843,0.0,15.99368162721376,142.36374620677313,0.0,1,1
21,2024-05-12 20:03:36.919317,0.30640900135040283,-0.10993629693984985,0.9455403089523315,-11.294893441968497,134.85792792375938,0.0,84,111,178,113,12.528599,-25.059378,1.9759395,543,290,172,107,0,-178.0984630552833,-37.43807631127409,591.9156017547797,-24.175826894503643,127.06643449549203,0.0,1.5860400105666486,142.64942135202674,0.0,1,1
22,2024-05-12 20:03:37.047041,0.30649682879447937,-0.10993629693984985,0.94522625207901,-11.253871792579787,134.80673053609001,0.0,84,111,179,112,11.761133,-27.393763,2.0183632,542,290,172,107,0,-178.24549604847485,-37.50757771841736,591.8763766603437,-24.134805245114933,127.01523710782268,0.0,1.6270616599553591,142.59822396435737,0.0,1,1
23,2024-05-12 20:03:37.176637,0.30649682879447937,-0.11006395518779755,0.94522625207901,-10.589120767295867,134.78205383981424,0.0,81,111,177,113,13.907787,-22.741257,1.3265445,542,290,172,107,0,-178.8463893527572,-37.58925922309549,591.6794415255625,-23.470054219831013,126.99056041154688,0.0,2.291812685239279,142.5735472680816,0.0,1,1
24,2024-05-12 20:03:37.313580,0.30649682879447937,-0.11573813855648041,0.94522625207901,-10.817775436447675,138.37324511413232,0.0,71,118,172,119,5.7444406,-18.462694,0.2378037,541,283,172,107,0,-178.63752631294219,-37.557387125648745,591.7404782667717,-23.69870888898282,130.58175168586496,0.0,2.0631580160874705,146.16473854239965,0.0,1,1
25,2024-05-12 20:03:37.439406,0.13474708795547485,-0.11375751346349716,0.979697048664093,103.09957311065284,134.3654208369489,0.0,68,121,168,121,1.2677054,-16.58644,-0.59302783,543,281,172,107,0,-181.92292051736422,-37.69856361403664,590.6985698498913,90.2186396581177,126.57392740868156,0.0,115.98050656318799,142.15691426521627,0.0,1,1
26,2024-05-12 20:03:37.571848,-0.061891090124845505,-0.12644731998443604,0.9838836789131165,222.1958560114449,140.6882787168766,0.0,67,118,166,119,-2.4207695,-14.431749,-0.057477236,544,283,172,107,0,-182.63577455042733,-38.66404926759808,590.399538561608,209.31492255890976,132.89678528860924,0.0,235.07678946398005,148.47977214514395,0.0,1,1
27,2024-05-12 20:03:37.715459,-0.12642765045166016,-0.13617880642414093,0.9838836789131165,261.07727666677005,147.9653479373423,0.0,64,117,163,120,-4.231919,-13.1672945,0.27707052,545,284,172,107,0,-182.78501365663385,-37.23269477272334,590.4438788428106,248.1963432142349,140.17385450907494,0.0,273.9582101193052,155.75684136560966,0.0,1,1
28,2024-05-12 20:03:37.859225,-0.13055451214313507,-0.13617880642414093,0.9838836789131165,264.15295783859295,149.26973372300932,0.0,58,122,156,123,-10.511906,-6.128404,0.3100512,543,282,172,107,0,-183.39884121562443,-35.91293378618712,590.3327939420656,251.2720243860578,141.47824029474197,0.0,277.0338912911281,157.06122715127665,0.0,1,1
29,2024-05-12 20:03:37.992911,-0.14883242547512054,-0.12644731998443604,0.9788351058959961,279.1571086566822,144.4137850479268,0.0,57,119,155,119,-13.612423,-9.770199,-0.4910326,541,286,172,107,0,-187.1467229479167,-35.175899925564,589.2074314632555,266.2761752041471,136.62229161965948,0.0,292.0380421092174,152.20527847619417,0.0,1,1
30,2024-05-12 20:03:38.116696,-0.1662849634885788,-0.12644731998443604,0.9788351058959961,289.9754775486096,145.16787799538417,0.0,56,121,152,121,-16.668913,-11.031473,-0.5818553,545,286,172,107,0,-187.4690234289139,-34.41462494347911,589.1518349695847,277.09454409607446,137.37638456711682,0.0,302.85641100114475,152.95937142365153,0.0,1,1
31,2024-05-12 20:03:38.244418,-0.1662849634885788,-0.09291785210371017,0.9788351058959961,289.62795077557973,124.95650123038351,0.0,53,123,149,122,-19.943272,-13.086234,-1.9027326,560,286,172,107,0,-187.10227043959014,-34.45566716122232,589.2650099378271,276.7470173230446,117.16500780211616,0.0,302.5088842281149,132.74799465865087,0.0,1,1
32,2024-05-12 20:03:38.374946,-0.1804777979850769,-0.09291785210371017,0.9788351058959961,293.5588348308951,126.16532842643176,0.0,51,122,146,121,-22.916119,-13.218878,-0.9687779,572,288,172,107,0,-182.19310554842826,-33.39916757391254,590.8696920054234,280.67790137835993,118.3738349981644,0.0,306.4397682834302,133.95682185469911,0.0,1,1
33,2024-05-12 20:03:38.502335,-0.18407727777957916,-0.08942839503288269,0.9788351058959961,291.5352406524663,123.94459582983117,0.0,51,122,144,122,-22.81593,-18.173927,-1.5831074,585,288,172,107,0,-177.74509110863167,-33.63574095219744,592.2076308791719,278.65430719993117,116.15310240156381,0.0,304.41617410500146,131.73608925809853,0.0,1,1
34,2024-05-12 20:03:38.627007,-0.19352053105831146,-0.06860889494419098,0.9755075573921204,293.26637665233875,112.42365109541795,0.0,49,124,141,124,-22.790615,-14.476385,-1.2101176,595,286,172,107,0,-173.08032134808118,-32.80263333017361,593.6353952885322,280.3854431998036,104.63215766715061,0.0,306.1473101048739,120.2151445236853,0.0,1,1
35,2024-05-12 20:03:38.768133,-0.3158358037471771,-0.06791027635335922,0.9463804364204407,371.53560633645,113.4279899899283,0.0,46,130,141,133,-23.34898,-19.40765,0.4258132,603,278,172,107,0,-170.777677646859,-32.69296429569623,594.3028761639495,358.6546728839148,105.63649656166095,0.0,384.4165397889851,121.21948341819565,0.0,1,1
36,2024-05-12 20:03:38.893121,-0.3209877610206604,-0.06791027635335922,0.9452888369560242,371.58295234243656,112.13199656236156,0.0,42,134,135,138,-28.757038,-16.78192,0.31370807,615,273,172,107,0,-167.01911444780967,-34.10967990757679,595.2977927505094,358.7020188899014,104.34050313409422,0.0,384.4638857949717,119.92348999062892,0.0,1,1
37,2024-05-12 20:03:39.024543,-0.3214672803878784,-0.06414751708507538,0.9447453618049622,367.94377312234224,109.41022012226853,0.0,44,127,140,129,-26.718956,-15.748755,1.1296899,616,282,172,107,0,-162.542134554466,-34.5687713506261,596.5302413697774,355.0628396698071,101.61872669400117,0.0,380.8247065748774,117.20171355053587,0.0,1,1
38,2024-05-12 20:03:39.159384,-0.3214672803878784,-0.06414751708507538,0.9447453618049622,368.198254758638,110.02198597318952,0.0,44,127,140,129,-26.083794,-16.436317,0.16823459,615,281,172,107,0,-162.81746949284502,-33.952844306223604,596.4689565621984,355.3173213061028,102.23049254492216,0.0,381.0791882111731,117.81347940145686,0.0,1,1
39,2024-05-12 20:03:39.298342,-0.3244900107383728,-0.06414751708507538,0.9433218836784363,370.7359553761132,110.25062703998552,0.0,43,134,140,138,-27.705296,-20.650372,-0.7547009,615,273,172,107,0,-163.16679044258558,-33.77954896001878,596.3841246486585,357.8550219235781,102.45913361171816,0.0,383.61688882864837,118.04212046825286,0.0,1,1
40,2024-05-12 20:03:39.429859,-0.3244900107383728,-0.06964268535375595,0.9433218836784363,369.05741404034904,111.9381343577516,0.0,46,133,142,136,-24.907402,-21.432245,-0.43329573,611,273,172,107,0,-161.3508175654216,-35.59567622878844,596.783650600829,356.1764805878139,104.14664092948425,0.0,381.9383474928842,119.72962778601894,0.0,1,1
41,2024-05-12 20:03:39.557108,-0.3244900107383728,-0.06964268535375595,0.9433218836784363,370.72233157298376,112.71181526142647,0.0,48,124,145,123,-20.753212,-19.403599,-1.0092392,601,279,172,107,0,-163.17446544671395,-34.78792830498407,596.3222070847346,357.8413981204486,104.92032183315911,0.0,383.6032650255189,120.50330868969381,0.0,1,1
42,2024-05-12 20:03:39.695002,-0.32377493381500244,-0.06964268535375595,0.9461339116096497,372.2846562949368,110.93527141267921,0.0,51,123,150,122,-17.768068,-20.00484,-0.67146254,595,275,172,107,0,-166.10963707899373,-36.36640961437378,595.4090465952221,359.40372284240163,103.14377798441186,0.0,385.1655897474719,118.72676484094657,0.0,1,1
43,2024-05-12 20:03:39.825385,-0.22386164963245392,-0.0006082922918722034,0.9707297086715698,307.21448392434667,66.36259263896162,0.0,51,123,151,122,-13.039618,-18.51469,0.54418993,592,271,172,107,0,-167.5978193207184,-37.48523033561238,594.9203160589103,294.3335504718115,58.57109921069426,0.0,320.0954173768818,74.15408606722896,0.0,1,1
44,2024-05-12 20:03:39.961275,-0.03191149979829788,0.002787552773952484,0.9979637265205383,189.0131278848799,62.36802115715757,0.0,61,120,163,119,-5.2870913,-21.672258,-1.546137,578,273,172,107,0,-167.57208152395944,-39.44555958511871,594.8090965791849,176.13219443234476,54.57652772889021,0.0,201.89406133741505,70.15951458542493,0.0,1,1
45,2024-05-12 20:03:40.088296,0.007337186485528946,0.015953771770000458,0.9993855953216553,169.4677118363124,53.98291490599838,0.0,61,116,164,114,-5.28355,-21.6767,-0.71674657,575,277,172,107,0,-171.40521027008248,-40.01497066992823,593.6726065179869,156.58677838377724,46.191421477731026,0.0,182.34864528884754,61.77440833426573,0.0,1,1
46,2024-05-12 20:03:40.209393,0.007337186485528946,0.015953771770000458,0.9994038939476013,168.97674104028914,53.678239463807884,0.0,63,114,166,112,-4.445986,-21.759424,0.29634023,571,278,172,107,0,-170.91502317450733,-40.317942055923616,593.7902250388679,156.095807587754,45.88674603554054,0.0,181.8576744928243,61.469732892075235,0.0,1,1
47,2024-05-12 20:03:40.336993,0.007337186485528946,0.009775443933904171,0.9993855953216553,169.993974228937,56.64618597372318,0.0,69,113,171,112,0.12725878,-23.619875,-0.35745478,559,277,172,107,0,-171.92986076568997,-41.024006110057414,593.4530527880653,157.11304077640185,48.854692545455826,0.0,182.87490768147214,64.43767940199054,0.0,1,1
48,2024-05-12 20:03:40.462989,0.05617902800440788,0.022255662828683853,0.9984117746353149,143.02565611275315,47.81176274329282,0.0,68,112,170,111,0.33226395,-24.26554,-0.25838804,556,277,172,107,0,-173.95780960495708,-42.45018257366653,592.7522842557916,130.144722660218,40.020269315025466,0.0,155.9065895652883,55.603256171560176,0.0,1,1
49,2024-05-12 20:03:40.590908,0.007370965555310249,0.02513132616877556,0.9993855953216553,173.8856896550543,45.51821600682978,0.0,66,110,168,110,-2.1372514,-24.478466,0.077415705,555,277,172,107,0,-175.83209785522408,-43.06589464252782,592.1599938050913,161.00475620251916,37.72672257856243,0.0,186.76662310758945,53.30970943509713,0.0,1,1
50,2024-05-12 20:03:40.724955,0.007370965555310249,0.02513132616877556,0.9990110993385315,175.63380572001893,45.114924652879445,0.0,64,109,167,109,-3.2766438,-27.701931,-0.18482828,555,277,172,107,0,-177.57779144141023,-43.47744544415325,591.609769449238,162.75287226748378,37.323431224612094,0.0,188.51473917255407,52.906418081146796,0.0,1,1
51,2024-05-12 20:03:40.863895,0.05617902800440788,0.02667880430817604,0.9984117746353149,146.8035670067962,44.34144709009222,0.0,66,112,168,111,-1.7516079,-28.029104,0.09159255,555,275,172,107,0,-177.67067831891762,-43.3253881528836,591.5963568439248,133.92263355426104,36.54995366182486,0.0,159.68450045933133,52.13294051835957,0.0,1,1
52,2024-05-12 20:03:40.992053,0.08101625740528107,0.037612028419971466,0.9958024621009827,131.50222990298474,37.3717923162459,0.0,68,112,170,112,-1.4571607,-28.824453,-0.14981246,555,275,172,107,0,-177.2205690107991,-43.75437724400323,591.700231278347,118.62129645044959,29.580298887978547,0.0,144.38316335551988,45.16328574451326,0.0,1,1
53,2024-05-12 20:03:41.126575,0.08101625740528107,0.04616736248135567,0.9953892230987549,130.97858587246043,32.089627801347746,0.0,67,111,168,112,-2.65164,-28.582624,-0.046650648,558,276,172,107,0,-176.7277994764812,-43.935416373908495,591.8340199938211,118.09765241992527,24.298134373080394,0.0,143.85951932499557,39.8811212296151,0.0,1,1
54,2024-05-12 20:03:41.257834,0.08407633006572723,0.04616736248135567,0.9952406287193298,128.1697803325624,32.880772776173636,0.0,67,112,168,113,-2.2148438,-28.455168,-0.69446254,558,276,172,107,0,-175.7751544886513,-43.12410996717415,592.1802941222834,115.28884688002725,25.089279347906288,0.0,141.05071378509754,40.67226620444099,0.0,1,1
55,2024-05-12 20:03:41.388819,0.08407633006572723,0.05091331899166107,0.9952406287193298,128.65409034925307,30.088682191130083,0.0,67,113,169,114,-1.2524185,-28.434616,-0.8621409,557,275,172,107,0,-176.24712283130384,-43.09977226478928,592.0342014536387,115.77315689671791,22.29718876286273,0.0,141.5350238017882,37.880175619397434,0.0,1,1
56,2024-05-12 20:03:41.523238,0.08919573575258255,0.04616736248135567,0.9952406287193298,125.70525890192476,32.90678655109997,0.0,68,115,170,115,-0.4875908,-27.440598,-0.8771589,557,274,172,107,0,-176.34128070058384,-43.10609878921901,592.0077802680598,112.82432544938962,25.115293122832615,0.0,138.5861923544599,40.69827997936733,0.0,1,1
57,2024-05-12 20:03:41.672863,0.08407633006572723,0.04017474129796028,0.9953892230987549,128.7202063639489,36.706533769325254,0.0,69,114,170,113,-0.59050846,-28.478004,-0.48360348,555,276,172,107,0,-176.3057818052718,-42.87349210528765,592.0343103542847,115.83927291141376,28.915040341057903,0.0,141.60113981648405,44.498027197592606,0.0,1,1
58,2024-05-12 20:03:41.793103,0.08919573575258255,0.027959199622273445,0.9952406287193298,126.04561602301192,44.630978315662375,0.0,69,114,171,113,-0.8635278,-29.362936,-0.70672464,555,277,172,107,0,-176.6782170618463,-42.213901750616365,591.9696116366797,113.16468257047677,36.83948488739503,0.0,138.92654947554706,52.42247174392972,0.0,1,1
59,2024-05-12 20:03:41.919591,0.08919573575258255,0.012659789063036442,0.9952035546302795,126.07647663211301,53.96057939218181,0.0,70,117,171,116,-0.17398024,-27.00168,-1.0581024,556,275,172,107,0,-176.71166206830358,-41.984030730376254,591.9763954257238,113.19554317957787,46.169085963914455,0.0,138.95741008464816,61.752072820449165,0.0,1,1
60,2024-05-12 20:03:42.049109,0.31312400102615356,0.00046695792116224766,0.9496279358863831,-16.325287940906122,61.314316439070545,0.0,70,117,172,116,0.044816017,-26.375946,-0.98036766,556,276,172,107,0,-176.475230331993,-41.869577690232944,592.0589594355778,-29.206221393441268,53.522823010803194,0.0,-3.4443544883709762,69.1058098673379,0.0,1,1
61,2024-05-12 20:03:42.172579,0.334506094455719,-0.013920028693974018,0.942290723323822,-32.42248746841011,69.99855892597728,0.0,70,119,173,117,0.15531158,-24.092768,-0.18696046,556,274,172,107,0,-175.43225718377354,-42.226816468201456,592.3388216493263,-45.30342092094526,62.207065497709934,0.0,-19.541554015874965,77.79005235424464,0.0,1,1
62,2024-05-12 20:03:42.304999,0.334506094455719,-0.014404620975255966,0.942290723323822,-31.99213248987988,71.27332852916012,0.0,70,119,173,118,-0.5290723,-24.815498,-0.113143444,556,273,172,107,0,-175.8434373060237,-41.255843507247214,592.2848068212163,-44.873065942415025,63.48183510089278,0.0,-19.111199037344733,79.06482195742748,0.0,1,1
63,2024-05-12 20:03:42.438652,0.334506094455719,-0.014404620975255966,0.942290723323822,-31.999365139850738,71.36779110529125,0.0,70,119,172,118,-0.1019845,-24.982775,-0.479738,556,274,172,107,0,-175.8376785944884,-41.16144440237973,592.2889588487507,-44.880298592385884,63.57629767702389,0.0,-19.118431687315592,79.15928453355859,0.0,1,1
64,2024-05-12 20:03:42.560970,0.32168450951576233,-0.022046711295843124,0.9465145468711853,-23.09518323475774,75.83879003404675,0.0,70,119,172,117,0.21936846,-26.065435,-0.7739713,555,275,172,107,0,-175.7811962761899,-41.43219574332777,592.2913752324689,-35.97611668729289,68.0472966057794,0.0,-10.214249782222595,83.6302834623141,0.0,1,1
65,2024-05-12 20:03:42.693952,0.3206006586551666,-0.022046711295843124,0.9471078515052795,-21.52812107516735,75.94054585590959,0.0,70,119,172,117,0.28599405,-26.478273,-0.7373395,555,275,172,107,0,-176.47560021768606,-41.31706976636076,592.0882713891361,-34.409054527702494,68.14905242764225,0.0,-8.647187622632202,83.73203928417695,0.0,1,1
66,2024-05-12 20:03:42.826853,0.3198753893375397,-0.018914055079221725,0.9472030997276306,-21.160697537635485,73.9777432377966,0.0,70,119,172,117,-0.09452772,-26.481747,-0.8995514,555,275,172,107,0,-176.37846000085645,-41.32081997864986,592.114773375257,-34.04163099017063,66.18624980952924,0.0,-8.27976408510034,81.76923666606395,0.0,1,1
67,2024-05-12 20:03:42.964955,0.3067505657672882,-0.018914055079221725,0.9516019821166992,-11.994085663115527,74.07450631218896,0.0,69,120,172,119,-0.7107029,-24.873226,-0.46380806,555,273,172,107,0,-176.45129044818702,-41.16922917099237,592.106111644467,-24.875019115650673,66.2830128839216,0.0,0.886847789419619,81.8659997404563,0.0,1,1
68,2024-05-12 20:03:43.092889,0.3067505657672882,-0.018914055079221725,0.9516019821166992,-11.864861893674885,74.4553670295303,0.0,69,120,171,118,-0.81152534,-26.096209,-0.777658,555,274,172,107,0,-176.57747258970755,-40.788180908705925,592.096675902595,-24.74579534621003,66.66387360126295,0.0,1.0160715588602613,82.24686045779765,0.0,1,1
69,2024-05-12 20:03:43.233092,0.2936639189720154,-0.014205857180058956,0.955797553062439,-2.574091528607312,71.39476405862604,0.0,69,120,172,119,-0.8467994,-25.643038,-0.51605797,555,273,172,107,0,-176.89213219203867,-40.87897567928796,591.9945057115757,-15.455024981142458,63.60327063035868,0.0,10.306841923927834,79.18625748689338,0.0,1,1
70,2024-05-12 20:03:43.356741,0.29294630885124207,-0.0038858947809785604,0.9559086561203003,-2.112092994211821,65.01323492223096,0.0,69,120,172,119,-0.77483463,-25.537472,-0.64688563,555,273,172,107,0,-176.88905853811355,-40.86833290331205,591.9960860431147,-14.993026446746967,57.22174149396361,0.0,10.768840458323325,72.80472835049831,0.0,1,1
71,2024-05-12 20:03:43.489508,0.29294630885124207,-0.0038858947809785604,0.9559086561203003,-2.0999069691543184,65.23955587031655,0.0,69,120,171,118,-0.92605305,-26.059872,-0.81534934,555,274,172,107,0,-176.90467108382407,-40.64205740757838,592.0072670706737,-14.980840421689464,57.4480624420492,0.0,10.781026483380828,73.03104929858391,0.0,1,1
72,2024-05-12 20:03:43.621075,0.29225316643714905,-0.0038858947809785604,0.9563347697257996,-1.5594703415125934,65.23363791400945,0.0,69,118,172,117,0.36276674,-28.13088,-0.8531606,554,276,172,107,0,-176.93222806215422,-40.646863696233346,591.9975790329634,-14.44040379404774,57.4421444857421,0.0,11.321463111022553,73.02513134227681,0.0,1,1
73,2024-05-12 20:03:43.751223,0.29192474484443665,-0.006247346755117178,0.9564334154129028,-0.9250824511753137,66.9525428630563,0.0,69,119,171,117,0.9297886,-28.252455,-0.8456702,554,276,172,107,0,-177.31519535327539,-40.38873283719157,591.900992460013,-13.80601590371046,59.16104943478894,0.0,11.955851001359832,74.74403629132364,0.0,1,1
74,2024-05-12 20:03:43.881073,0.18859931826591492,-0.027389267459511757,0.9816721677780151,66.04020290930153,79.36368623073764,0.0,69,120,172,119,1.1791863,-26.892492,-0.43984294,553,274,172,107,0,-177.33159282158084,-40.625189518997566,591.8810006160277,53.15926945676638,71.57219280247028,0.0,78.92113636183667,87.155179659005,0.0,1,1
75,2024-05-12 20:03:44.009421,0.13680905103683472,-0.039153970777988434,0.9898233413696289,98.34451338689313,86.7073364645658,0.0,69,120,172,119,0.8938432,-26.975666,-0.48891783,553,274,172,107,0,-177.71873160424548,-40.17703343288787,591.7947755034892,85.46357993435798,78.91584303629845,0.0,111.22544683942827,94.49882989283316,0.0,1,1
76,2024-05-12 20:03:44.135299,0.09148658066987991,-0.07040347158908844,0.9933144450187683,125.41759011114698,105.03777689878697,0.0,68,121,171,120,-1.0969567,-24.574179,-0.32441688,554,273,172,107,0,-177.50632686148285,-40.38525171282924,591.8395264514202,112.53665665861185,97.24628347051961,0.0,138.29852356368212,112.82927032705432,0.0,1,1
